from_region,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,Sum
1.0,2102.2120361328125,3247.0423294489156,14697.41776874382,1106.4570600939915,101.2633867263794,798.5584755809978,3641.257548255846,978.0417305440642,26672.250335526827
2.0,3226.104019165039,7484.490219120868,24501.729469299316,6236.14256405551,6095.991737365723,5553.851412149728,5848.42155456543,13025.721412658691,71972.4523883803
3.0,14590.443897247314,24529.710357666016,39345.75856605405,16625.234007725623,5136.432841300964,8193.775677407451,20176.401069641113,16266.299127013423,144864.05554405594
4.0,923.8679962158203,6178.829341888428,16504.577682495117,2775.2479752793442,3147.1783599853516,2061.881576538086,4361.129608154297,5722.32731628418,41675.03985684062
5.0,132.93577575683594,6061.600057601929,5144.754257202148,3268.1035509742433,9862.861797869205,6570.449251174927,1942.4147415161133,14623.942687988281,47607.06212008368
6.0,710.9971160888672,5371.883140563965,8124.80549621582,2138.361373724416,6164.424057006836,2313.435455308645,2960.8534088134766,12384.273056030273,40169.0331037523
7.0,3210.0767211914062,5883.074329376221,20330.242648124695,4567.194155624602,1946.1511465455405,3040.153716344852,3335.272145806579,7350.052244901657,49662.21710791555
8.0,786.144401550293,12976.032512664795,16153.557357788086,5794.2930727005005,15037.263054959709,12765.843274297193,7328.430324554443,28839.716486206744,99681.28048472176
Sum,25682.78196334839,71732.66228833114,144802.84324592305,42511.03376017823,47491.56638175971,41297.94883880188,49594.1804013073,99190.37406162731,522303.39094127703
