,Antelope Valley,East Valley,Glendale,San Fernando,West Valley,Alhambra,El Monte,Foothill,Pasadena,Pomona,Central,Hollywood-Wilshire,Northeast,West,Compton,South,Southeast,Southwest,Bellflower,East LA,San Antonio,Whittier,Harbor,Inglewood,Long Beach,Torrance,Sum
Central,7353.86418604651,24719.963255813964,1496.2795348837203,24316.353488372086,11100.7511627907,3039.083720930232,3034.920930232555,3022.388372093024,1051.957209302325,2562.3413953488352,9558.663720930232,2761.026976744185,1834.773953488373,12871.056744186044,745.1125581395352,546.9409302325583,857.3372093023257,1595.1637209302328,3564.0502325581397,1792.4041860465118,621.738604651163,3144.9669767441874,471.54744186046497,1027.9525581395355,3196.0437209302304,277.0772093023255,126563.76000000001
Hollywood-Wilshire,70.77441860465116,302.3688372093024,521.6399999999999,204.78186046511613,163.7437209302326,2057.6548837209302,1225.3795348837205,763.0665116279072,343.1604651162791,1567.8120930232565,2839.4939534883733,0.0,608.8576744186046,2209.886976744187,170.19441860465113,87.16325581395351,199.9297674418606,259.952558139535,794.8530232558138,1099.7423255813956,181.74883720930234,1446.04976744186,103.22790697674425,142.72372093023256,738.7241860465125,75.93627906976741,18178.866976744182
Northeast,720.0353488372094,758.8813953488366,603.4353488372094,2378.317209302327,1040.2279069767442,880.3762790697675,2712.0409302325584,1027.9976744186047,363.40837209302344,2641.31488372093,1960.1423255813952,727.20511627907,164.02697674418602,2587.12930232558,236.57395348837213,258.5920930232558,375.3488372093023,341.5390697674419,634.5548837209305,3822.4167441860477,235.81069767441855,2149.2055813953493,278.4218604651164,373.21813953488385,1052.027441860465,131.55441860465112,28453.802790697668
West,522.9497674418606,1945.5930232558142,1315.593953488372,918.148837209303,2098.7948837209315,6019.642790697676,12720.266976744193,2089.8706976744197,1158.6320930232564,21781.21255813954,11159.194418604648,2161.0279069767435,2197.651162790697,1096.8846511627905,5899.51627906977,894.7427906976748,2222.676744186046,1162.4032558139538,9769.648372093023,5974.686511627908,1685.6920930232561,8249.665116279068,1056.8990697674415,385.61069767441853,12129.121860465117,803.9413953488373,117420.06790697682
Compton,207.66465116279076,418.9720930232559,245.58372093023252,464.1493023255815,834.2623255813954,276.77767441860476,305.56930232558125,582.2311627906978,105.83999999999997,402.01023255814,467.62930232558153,182.16744186046517,299.89674418604636,6021.923255813949,0.0,6765.200465116281,932.3632558139534,230.00139534883718,15033.423255813954,301.767441860465,250.2865116279069,392.03813953488384,237.72744186046512,966.7167441860465,426.40186046511616,235.9190697674417,36586.522790697665
South,133.0325581395349,278.2218604651164,203.59162790697667,330.525581395349,206.89255813953497,207.2948837209303,473.432093023256,604.8251162790698,92.67906976744189,324.9241860465118,377.92558139534896,100.59162790697683,166.62093023255818,683.2748837209302,6733.640930232558,0.0,124.06186046511633,92.01348837209301,2851.2995348837203,307.5572093023256,473.31395348837196,836.6060465116286,106.2483720930232,159.47906976744187,505.70790697674374,90.72976744186055,16464.490697674413
Southeast,248.57162790697657,410.9516279069766,250.67767441860468,703.6037209302326,896.5953488372091,384.7679069767441,596.6106976744187,625.3744186046509,218.96465116279063,840.076279069767,805.7660465116277,217.63395348837219,292.6990697674419,1904.7781395348832,1036.2953488372095,122.15302325581389,0.0,254.39302325581403,1638.2604651162794,607.2841860465121,458.9944186046512,877.5716279069771,162.07860465116283,173.27162790697676,967.8534883720936,60.825581395348856,14756.052558139525
Southwest,152.1613953488372,756.2232558139535,363.07767441860466,444.4599999999999,281.72930232558133,963.2190697674417,1547.5958139534894,753.9967441860462,294.8409302325582,1735.4358139534884,1578.6120930232557,254.03302325581402,501.7544186046513,1085.4288372093015,173.87209302325581,107.33255813953485,342.40837209302305,0.0,489.66651162790674,1199.3553488372097,242.31348837209316,1287.4534883720933,155.35162790697677,192.7772093023256,523.6753488372094,67.72744186046513,15494.501860465118
Bellflower,564.4288372093023,1888.7920930232565,1272.630232558139,2052.333488372093,2259.9311627906986,1302.206976744186,851.5320930232562,1296.7353488372103,392.3046511627906,1331.7683720930231,2592.136744186046,907.7506976744181,1225.3697674418602,11826.50837209302,15213.30465116279,2681.2237209302357,1697.5190697674404,626.3344186046509,21367.59488372094,1155.4427906976748,723.0930232558138,1298.4655813953493,1682.0534883720934,9462.586046511624,68544.62046511624,1272.6209302325585,155489.28790697668
East LA,577.5530232558137,1614.73488372093,713.4851162790699,1594.16511627907,1959.57534883721,1017.6260465116276,46140.20837209301,1276.9669767441856,500.6990697674418,62539.82372093019,2054.949767441859,1022.3711627906972,3667.4251162790697,7899.712093023255,301.8260465116279,303.64418604651155,433.3967441860466,1280.2004651162792,378.1632558139535,1164.2730232558138,329.93069767441864,66946.86139534885,604.2567441860463,828.5772093023253,938.5106976744194,288.33953488372094,206377.27581395334
San Antonio,219.31906976744193,438.8065116279071,255.07627906976745,709.3037209302327,533.9962790697672,278.7088372093021,483.312558139535,609.6460465116278,107.53302325581396,386.1046511627908,720.8832558139543,211.24697674418601,223.0046511627908,1223.2879069767446,209.2841860465115,453.6279069767441,436.17860465116263,221.5995348837209,482.7637209302325,282.29813953488366,0.0,500.1297674418606,293.2134883720931,431.14744186046505,397.74232558139533,197.5925581395348,10305.807441860468
Whittier,1181.2213953488365,2615.77023255814,1453.177209302326,3084.981395348839,3447.2744186046516,2322.2032558139513,3120.0674418604667,2010.5976744186046,507.17674418604634,8969.692558139535,4705.413023255813,1465.7237209302314,2245.1641860465124,10964.19069767442,642.9004651162788,661.3441860465116,544.0716279069768,1350.4399999999998,995.0339534883728,67777.33255813953,451.6674418604653,98141.5395348837,984.9897674418611,1594.0804651162782,2147.4897674418594,485.89395348837206,223869.43767441847
Harbor,167.39069767441862,271.0218604651163,215.01069767441865,399.35348837209295,236.3939534883721,140.83581395348838,601.2037209302325,608.6446511627911,106.21627906976751,458.1767441860468,586.9227906976741,115.35441860465122,276.799534883721,1077.4586046511633,263.5990697674421,99.15441860465117,110.23813953488366,138.2362790697674,1622.0502325581397,458.78186046511615,278.3120930232558,1006.6060465116279,0.0,203.3441860465116,2259.068837209302,131.2246511627906,11831.399069767438
Inglewood,138.240465116279,423.0302325581395,263.34930232558185,671.9423255813955,420.4818604651163,170.88325581395353,602.533488372093,549.6046511627908,123.26604651162796,562.2246511627908,728.3223255813958,143.07674418604657,258.23488372093044,1073.767906976745,1055.6144186046522,153.56,121.10976744186046,160.4967441860465,8300.927441860465,463.77395348837206,309.7939534883721,1063.1265116279073,237.3818604651161,130.09162790697684,18843.48232558141,190.36697674418602,37158.68372093022
Long Beach,876.4846511627909,943.2697674418602,744.8869767441857,2664.902325581395,1810.4711627906984,699.3399999999999,769.3111627906978,609.8711627906978,397.75116279069755,772.5776744186048,1739.0181395348836,530.4809302325582,1246.555813953488,11912.581395348838,579.9511627906976,488.5116279069767,764.5111627906975,549.5776744186046,67251.60279069761,628.3883720930232,315.7609302325583,491.6948837209302,2365.1888372093017,18386.7311627907,127983.4358139535,14349.685581395346,259872.54232558148
Torrance,138.8641860465116,155.82279069767438,114.61720930232559,312.15720930232555,245.51813953488377,172.32604651162782,240.29395348837204,334.14604651162756,61.41162790697672,287.3627906976744,250.02837209302314,87.16372093023256,142.12093023255812,541.4111627906976,173.19581395348817,98.51674418604655,62.84697674418607,58.82511627906979,1240.0967441860466,345.65627906976755,192.9804651162791,556.190697674419,131.4776744186046,124.30325581395357,14432.492093023255,0.0,20499.82604651164
Sum,134171.88418604655,109280.62976744187,56158.20279069768,118049.39581395352,42629.16046511627,135557.3539534884,271241.50697674416,199000.26418604652,43985.14976744186,418588.6218604649,123665.0758139535,18543.64883720931,30116.497674418606,131736.77906976745,37506.296744186046,16273.511627906979,14230.400930232552,16027.082790697672,144689.59255813953,205290.86372093036,10312.931162790706,214504.91906976752,11831.377674418605,39797.628837209275,266696.8441860466,21049.913488372084,2830935.5339534865
