,Antelope Valley,East Valley,Glendale,San Fernando,West Valley,Alhambra,El Monte,Foothill,Pasadena,Pomona,Central,Hollywood-Wilshire,Northeast,West,Compton,South,Southeast,Southwest,Bellflower,East LA,San Antonio,Whittier,Harbor,Inglewood,Long Beach,Torrance,Sum
Central,7084.535014005597,24130.303921568637,1506.1803921568628,23569.592156862735,10693.325770308127,3342.6210084033605,3195.2179271708665,3466.852380952382,1191.8352941176465,2579.12857142857,10541.87254901961,2632.4711484593818,1877.691036414567,13685.301680672253,726.3733893557419,567.7955182072835,802.1296918767508,1557.0700280112042,3809.773109243697,1942.5089635854345,600.7980392156859,3224.126890756302,451.38515406162475,978.1364145658264,3306.1364145658263,279.29047619047617,127742.4529411765
Hollywood-Wilshire,65.58487394957984,291.94145658263284,507.9224089635858,195.89859943977567,148.50588235294117,2250.5935574229684,1325.0075630252095,772.6075630252103,325.5661064425772,1774.8036414565827,2770.9742296918753,0.0,596.0605042016806,2076.978991596639,176.98907563025213,88.56050420168071,203.50896358543432,229.47787114845966,901.8736694677873,1136.6507002801122,176.4092436974789,1624.4602240896356,104.48403361344539,134.13949579831933,792.6358543417371,72.93221288515404,18744.56722689075
Northeast,728.4086834733897,747.2686274509797,574.7652661064423,2375.304761904764,1013.710364145659,884.2439775910365,2592.4308123249302,1020.5764705882352,364.9266106442578,2753.9487394957987,1824.2899159663862,717.7145658263307,162.89103641456578,2566.7344537815115,216.50224089635856,259.6198879551819,374.05154061624654,323.31288515406163,662.204481792717,3830.543697478989,236.81708683473389,2285.1431372549036,268.61288515406176,357.5717086834734,1070.8316526610636,134.24733893557428,28346.672829131683
West,504.00056022408904,2101.7876750700284,1293.2862745098032,980.6876750700284,2075.1966386554627,7447.415966386558,12879.603921568629,2212.931092436975,1198.3098039215693,22891.3400560224,11765.38823529412,2021.5876750700274,2117.1425770308106,1053.1862745098047,6317.2218487395,916.9280112044821,2209.542577030813,1099.7663865546222,10460.20308123249,6234.2829131652625,1745.6691876750697,9019.479831932777,1074.8291316526613,397.8473389355743,14026.806162464996,836.5490196078437,124880.98991596645
Compton,227.44817927170877,418.0249299719888,235.02605042016808,482.60028011204525,876.0254901960789,291.9719887955181,306.8453781512605,567.0512605042024,104.52324929971992,397.54201680672287,428.49607843137284,187.55126050420174,305.53893557422936,6395.959383753492,0.0,6335.347338935576,896.3081232492999,219.67927170868356,18540.172829131654,282.3607843137256,262.3375350140055,364.8834733893559,265.0865546218488,945.2666666666672,407.4103641456582,237.31792717086836,39980.77535014005
South,138.39887955182078,277.8775910364148,212.67030812324927,337.43025210084056,216.06750700280122,223.94929971988807,459.05854341736756,615.9156862745099,99.07030812324933,336.95266106442614,404.07507002801134,99.96050420168078,174.71764705882353,678.7378151260507,6326.241736694676,0.0,129.32997198879562,89.51064425770302,3321.660504201679,332.3568627450982,486.20924369747894,861.4120448179277,108.19915966386552,155.20756302521013,518.418487394958,92.19243697478979,16695.62072829131
Southeast,251.06134453781502,409.09383753501373,260.8168067226891,704.2310924369757,908.2159663865542,406.4299719887955,578.2098039215686,663.6106442577028,235.22521008403356,861.9338935574225,794.1408963585434,203.2106442577032,304.65042016806706,1823.922689075629,1009.750700280112,123.59327731092434,0.0,235.67394957983186,1761.93949579832,604.3630252100844,457.1456582633052,860.5543417366954,166.66610644257696,172.79299719887956,987.7694677871153,63.556022408963564,14848.558263305324
Southwest,160.86918767507007,716.8442577030816,354.66162464985985,485.7596638655459,283.50476190476184,1032.1100840336135,1550.8941176470594,733.5120448179271,296.4733893557425,1692.415966386555,1520.0843137254908,228.36274509803908,502.8016806722696,998.8378151260501,171.62212885154065,109.63753501400568,323.35070028011205,0.0,489.9602240896358,1180.5817927170883,236.67422969187695,1414.7448179271719,157.27170868347335,182.13557422969197,523.5212885154059,71.89271708683476,15418.52436974791
Bellflower,590.2680672268908,1783.4890756302511,1123.170308123249,2093.3414565826333,2330.6848739495795,1253.389075630252,838.8753501400558,1332.1011204481802,369.94117647058823,1274.173949579832,2874.7938375350154,925.6226890756295,1181.057142857142,12591.281792717085,18725.520168067236,3095.605042016808,1801.4067226890752,619.4565826330534,22642.97142857142,1107.8481792717096,782.8324929971996,1125.339775910364,1737.153501400561,9320.268067226894,72004.5985994397,1301.8747899159675,164827.06526610645
East LA,653.4061624649859,1624.0028011204479,689.8436974789917,1623.0507002801123,1981.4655462184867,953.9204481792711,47064.66274509803,1241.6025210084033,512.7434173669468,64672.28991596638,1970.7232492997198,1075.734733893557,3706.1193277310936,8162.363305322124,290.3473389355741,314.07703081232495,434.35602240896384,1277.5700280112057,385.30784313725496,1091.501120448179,345.83249299719864,73248.5826330532,606.8565826330527,824.0145658263305,991.7000000000007,285.5036414565826,216027.57787114836
San Antonio,244.32072829131653,453.6915966386557,249.91148459383749,739.5630252100846,553.5450980392152,283.2512605042015,457.1064425770306,573.0254901960784,105.09803921568634,382.34509803921594,701.4190476190483,202.32408963585436,220.44677871148477,1261.5383753501408,224.53501400560225,461.1893557422965,445.1134453781512,219.2767507002799,521.8165266106441,287.57927170868345,0.0,522.282072829132,316.19467787114854,436.4148459383754,416.11036414565814,199.18823529411756,10477.287114845933
Whittier,1370.3005602240896,2536.647899159663,1430.6859943977593,3473.2943977591044,3708.667507002798,2268.82969187675,3163.7039215686277,2113.839215686274,508.16414565826324,9421.549299719889,4461.024369747902,1627.3927170868337,2382.203921568628,11587.799159663873,658.0946778711481,687.6873949579833,506.433053221289,1465.5882352941176,949.6159663865557,74095.35742296922,442.2044817927173,104602.83641456591,1089.4347338935577,1570.2862745098034,2186.957142857142,457.5918767507002,238766.19047619053
Harbor,172.8126050420167,268.15994397759096,222.21596638655456,403.70336134453777,250.03669467787128,134.12072829131645,623.8582633053219,610.3369747899164,107.95266106442585,495.1789915966388,567.1148459383754,113.47086834733899,275.22044817927167,1086.407843137256,275.2955182072829,102.9876750700279,107.15994397759087,137.49439775910363,1638.0700280112044,485.0521008403363,295.39271708683486,1065.812605042017,0.0,199.1064425770308,2227.9355742296907,132.45462184873958,11997.35182072829
Inglewood,138.73697478991593,458.67843137254863,262.3308123249305,592.8361344537818,379.66414565826307,165.71708683473386,616.0820728291314,527.5019607843136,120.29607843137251,555.077310924369,797.1075630252103,135.61904761904768,255.4067226890757,979.9128851540631,1045.519887955183,146.47142857142853,116.49859943977593,149.2198879551821,8166.784873949574,459.17394957983186,294.45658263305324,1027.5593837535012,236.3711484593837,116.29187675070035,18997.15714285714,175.67170868347347,36916.14369747898
Long Beach,1025.8596638655472,807.7999999999993,696.6058823529413,2771.9851540616237,1891.8036414565831,711.2156862745096,781.2084033613446,552.6529411764704,399.8915966386555,741.927731092437,1942.0652661064414,546.7560224089635,1150.3028011204478,13480.65910364146,617.9436974789912,503.18431372549003,781.0834733893557,530.2543417366951,70777.70280112035,596.7030812324932,319.208963585434,505.0630252100839,2348.373669467785,18516.817647058826,133585.73445378148,14345.323529411775,270928.1268907562
Torrance,138.78403361344547,160.13249299719888,113.06190476190474,303.264705882353,249.49243697479,180.91288515406166,243.9196078431372,349.91400560224065,61.14061624649855,287.4089635854342,238.34033613445365,84.34061624649861,143.70532212885155,528.1196078431373,174.33949579831915,98.72072829131642,64.39159663865547,54.75042016806721,1256.1686274509802,346.48291316526587,199.0072829131654,580.1380952380961,131.06526610644258,118.43921568627464,14496.035574229694,0.0,20602.076750700282
Sum,139561.08207282922,111126.25910364153,58878.00336134455,119568.62745098039,43788.65994397756,141413.37002801118,277571.66666666674,214133.16862745123,48371.03977591037,431018.29411764705,124063.2204481792,18828.899159663863,30325.870308123267,138260.1854341737,41192.590756302496,16451.10420168069,14310.13977591036,15950.318767507,155071.63557422964,215236.92352941172,10510.27619047619,229672.16974789905,12110.34537815126,39655.66890756296,278912.46582633076,21055.866666666654,2947037.851820731
