,Antelope Valley,East Valley,Glendale,San Fernando,West Valley,Alhambra,El Monte,Foothill,Pasadena,Pomona,Central,Hollywood-Wilshire,Northeast,West,Compton,South,Southeast,Southwest,Bellflower,East LA,San Antonio,Whittier,Harbor,Inglewood,Long Beach,Torrance,Sum
Central,6837.3641025640945,24025.904102564116,1530.822051282051,23154.439743589734,10480.36461538462,3526.675384615384,3226.5271794871787,3656.403589743593,1284.7474358974355,2637.490512820513,11035.98820512821,2522.6648717948697,1887.4241025641036,13970.452820512804,734.973333333333,576.4030769230774,816.6871794871796,1579.703333333332,3916.2441025641024,1949.612307692308,602.4810256410253,3233.480769230768,450.95282051282055,995.1125641025643,3366.5682051282047,284.50384615384604,128283.99128205128
Hollywood-Wilshire,65.2428205128205,291.6779487179485,507.47897435897477,193.5117948717947,144.51179487179488,2397.2428205128203,1359.2161538461537,780.3148717948718,324.9171794871797,1834.3633333333335,2664.2710256410237,0.0,606.1887179487178,2005.7156410256405,179.99000000000007,88.19948717948722,204.33897435897458,221.66974358974372,929.6469230769235,1156.458974358975,176.99461538461537,1665.7094871794868,104.42871794871792,132.26051282051284,802.4253846153849,73.07410256410253,18909.85
Northeast,735.6912820512825,766.5889743589735,581.5035897435893,2387.957179487182,1002.0700000000008,894.9738461538465,2562.853589743591,1029.2561538461541,374.74820512820537,2736.2594871794877,1877.0471794871787,726.9430769230772,162.592564102564,2568.1510256410247,217.4307692307692,259.4005128205127,375.28923076923076,317.37923076923073,656.4633333333335,3830.9005128205117,234.9084615384616,2335.553846153848,269.15948717948737,360.30333333333346,1071.0556410256402,133.82051282051285,28468.301025641045
West,497.7141025641019,2109.3856410256417,1289.8189743589737,948.2571794871801,2081.7771794871796,7587.4879487179505,12777.575897435894,2249.4064102564103,1235.3820512820519,23432.444871794865,11934.99230769231,1954.1874358974346,2082.1415384615366,1058.7243589743598,6419.137179487183,915.8379487179488,2202.4212820512826,1100.4389743589747,10444.748461538458,6113.665641025637,1777.7841025641023,9122.767692307694,1080.3089743589749,402.2925641025643,14515.833076923087,861.1397435897441,126195.67153846155
Compton,233.09615384615392,426.6048717948718,234.71307692307687,492.2010256410259,888.5641025641028,295.1751282051281,304.82461538461536,569.6894871794879,107.06307692307698,395.98025641025663,428.68589743589735,191.1256410256412,302.48256410256374,6496.870256410248,0.0,6321.03512820513,916.7515384615384,217.84564102564104,19023.840512820516,285.6474358974361,272.6302564102564,364.82410256410293,268.41461538461533,943.0797435897447,413.37589743589746,239.67923076923083,40634.200256410244
South,140.78410256410257,276.96179487179506,214.59589743589737,340.7851282051284,217.43794871794884,225.28923076923095,451.175897435898,613.627435897436,99.75769230769235,336.2848717948721,404.05282051282074,99.0333333333334,177.3869230769231,679.785384615385,6314.101025641025,0.0,130.01128205128214,89.78384615384608,3385.04051282051,332.1094871794873,488.56512820512813,869.0958974358982,109.77179487179481,158.94692307692316,525.5953846153847,93.70820512820497,16773.687948717943
Southeast,252.6392307692307,406.2035897435894,264.2943589743589,704.4664102564111,893.4199999999995,409.17153846153855,572.9274358974359,674.9507692307687,241.38205128205132,879.2115384615381,803.6551282051281,199.12205128205142,307.3779487179485,1799.9553846153842,1028.1861538461537,124.5430769230769,0.0,231.03333333333322,1777.3110256410253,603.906153846154,456.99205128205114,859.7005128205135,169.64743589743583,171.05692307692306,1005.3610256410254,64.49769230769229,14901.01282051282
Southwest,165.00102564102568,707.3564102564104,361.4792307692307,498.5312820512818,286.48282051282047,1049.4912820512823,1535.795641025641,734.9689743589744,297.57743589743603,1694.7438461538468,1536.9305128205137,220.8407692307692,504.5174358974367,1012.8335897435896,171.95051282051284,111.06076923076928,317.85128205128206,0.0,486.6892307692308,1148.7669230769245,236.42769230769258,1442.2446153846163,157.941282051282,183.27282051282054,516.7728205128201,72.86769230769231,15452.395897435905
Bellflower,607.2843589743591,1796.487692307691,1152.1151282051276,2125.8858974358977,2380.538974358974,1264.095641025641,835.3674358974357,1338.4997435897444,367.73000000000013,1260.4823076923076,2979.316923076925,937.3633333333332,1187.428205128204,12627.136153846155,19195.329230769243,3164.475897435898,1806.4453846153847,622.2597435897438,23510.77153846154,1114.8484615384623,809.2317948717955,1138.746923076923,1764.4471794871802,9397.079230769232,73079.30230769224,1333.9210256410265,167796.5905128205
East LA,682.0041025641025,1617.841025641026,692.6694871794871,1649.251025641026,1973.675897435897,949.4305128205127,47400.761025641026,1269.8676923076923,521.7125641025641,65960.80256410256,1979.6248717948713,1103.335384615384,3676.8135897435905,8048.143846153842,288.97410256410245,315.3430769230769,433.05692307692334,1262.1123076923086,381.89692307692314,1059.6589743589743,352.15282051282037,75006.42051282048,613.3035897435893,832.0461538461539,987.2194871794877,288.374358974359,219346.4928205128
San Antonio,249.91974358974363,458.2464102564104,247.0651282051282,744.1397435897441,552.8599999999996,280.4741025641024,459.3184615384611,580.5446153846156,105.82307692307701,391.15102564102585,701.8012820512828,203.0502564102565,223.49794871794893,1281.4971794871803,232.6466666666667,465.59358974358923,449.11076923076917,221.15307692307675,544.6148717948713,285.20641025641027,0.0,532.9387179487181,323.30153846153854,440.5320512820514,418.3502564102561,202.50384615384615,10595.340769230763
Whittier,1433.0138461538459,2529.767948717948,1449.9733333333336,3519.357435897436,3746.5723076923045,2250.0358974358974,3247.551794871796,2075.600769230769,499.2841025641027,9347.884615384617,4554.5230769230775,1629.6025641025633,2431.668205128206,11728.020769230776,659.0453846153844,686.0630769230769,502.65589743589805,1470.3502564102569,948.8638461538469,75906.00128205131,440.4405128205131,105376.00230769237,1111.3682051282058,1588.7405128205125,2195.2148717948717,452.9951282051279,241780.59794871803
Harbor,174.706923076923,267.22923076923064,219.64333333333332,399.8002564102563,256.72153846153856,130.88435897435892,633.9035897435895,602.2820512820516,109.15435897435903,511.5538461538463,574.7579487179488,113.44923076923082,276.9846153846154,1101.2489743589751,287.84153846153845,104.19820512820502,106.94025641025625,138.0764102564102,1651.3392307692307,491.5620512820513,301.80410256410266,1094.579487179487,0.0,201.40666666666664,2242.3953846153836,133.4133333333334,12125.876923076916
Inglewood,139.65384615384608,459.71333333333314,257.83897435897484,582.1405128205132,374.88538461538434,166.31743589743584,612.4043589743586,525.7820512820512,122.72256410256409,564.6728205128197,805.7092307692313,134.16717948717957,253.18435897435907,974.9369230769241,1050.5994871794883,150.65333333333328,117.83487179487186,151.45333333333335,8238.744871794866,458.88256410256406,296.76589743589733,1027.1848717948712,241.75999999999993,116.3223076923078,19037.507692307696,175.58666666666676,37037.424871794865
Long Beach,1067.39076923077,789.6151282051275,681.7215384615386,2872.074102564102,1921.0653846153848,711.5723076923076,804.5187179487176,543.6415384615385,395.99487179487187,743.0769230769231,2042.0628205128198,541.3889743589743,1138.4451282051282,13991.271025641028,630.2641025641024,505.02358974358947,793.4699999999998,531.2012820512824,71874.08256410247,611.660512820513,322.1030769230767,511.70384615384614,2358.0271794871783,18554.337435897443,135846.22256410253,14344.934615384625,275126.8699999998
Torrance,142.13051282051288,159.1115384615385,113.01025641025642,308.4889743589744,256.49230769230786,182.84358974358983,246.10076923076906,354.07692307692275,60.73179487179481,290.9958974358975,236.16076923076906,82.26897435897438,144.94487179487183,532.1515384615384,177.73051282051264,100.41179487179475,65.16948717948719,55.123076923076916,1291.8928205128207,353.02769230769206,204.65641025641034,599.3400000000005,132.21564102564102,119.79820512820525,14508.645384615387,0.0,20717.519743589743
Sum,141125.26307692315,111601.91128205135,60059.47025641026,120018.50230769232,44079.168974358945,143090.50358974357,278828.3707692309,218140.18871794883,49975.289487179485,434983.88179487176,124758.34102564096,18909.871794871797,30313.08435897436,139923.04666666666,41890.74564102563,16544.16692307694,14398.408461538456,15970.716410256413,157937.54948717947,218691.44923076915,10635.602307692307,232933.68538461527,12234.974615384612,39907.8974358974,283082.785641026,21153.315897435892,2981188.1915384643
