0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.000000000000000000e+00,3.800000000000000000e+01,1.700000000000000000e+01,3.100000000000000000e+01,1.900000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+01,3.200000000000000000e+01,8.000000000000000000e+01,1.800000000000000000e+01,7.200000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01
2.780000000000000000e+02,8.800000000000000000e+01,1.900000000000000000e+02,2.030000000000000000e+02,3.210000000000000000e+02,2.720000000000000000e+02,1.060000000000000000e+02,1.610000000000000000e+02,1.140000000000000000e+02,2.030000000000000000e+02,1.490000000000000000e+02,3.170000000000000000e+02,8.100000000000000000e+01,6.190000000000000000e+02,4.800000000000000000e+01,2.300000000000000000e+01,1.500000000000000000e+01,7.700000000000000000e+01,2.220000000000000000e+02,3.700000000000000000e+01,9.800000000000000000e+01,1.300000000000000000e+02,3.800000000000000000e+01,1.630000000000000000e+02,1.290000000000000000e+02,2.070000000000000000e+02
6.810000000000000000e+02,4.110000000000000000e+02,7.670000000000000000e+02,1.083000000000000000e+03,1.447000000000000000e+03,9.560000000000000000e+02,3.850000000000000000e+02,7.150000000000000000e+02,3.830000000000000000e+02,1.182000000000000000e+03,4.710000000000000000e+02,8.520000000000000000e+02,7.150000000000000000e+02,1.642000000000000000e+03,1.370000000000000000e+02,8.000000000000000000e+01,3.400000000000000000e+01,1.970000000000000000e+02,6.400000000000000000e+02,1.410000000000000000e+02,2.650000000000000000e+02,4.180000000000000000e+02,1.900000000000000000e+02,4.040000000000000000e+02,5.370000000000000000e+02,6.390000000000000000e+02
1.086000000000000000e+03,7.950000000000000000e+02,1.450000000000000000e+03,2.070000000000000000e+03,2.734000000000000000e+03,1.904000000000000000e+03,8.440000000000000000e+02,1.500000000000000000e+03,7.540000000000000000e+02,2.610000000000000000e+03,8.820000000000000000e+02,1.496000000000000000e+03,1.659000000000000000e+03,2.775000000000000000e+03,2.670000000000000000e+02,1.450000000000000000e+02,5.900000000000000000e+01,3.810000000000000000e+02,1.363000000000000000e+03,3.700000000000000000e+02,6.310000000000000000e+02,1.189000000000000000e+03,4.360000000000000000e+02,7.410000000000000000e+02,1.294000000000000000e+03,1.400000000000000000e+03
1.239000000000000000e+03,1.037000000000000000e+03,1.834000000000000000e+03,2.700000000000000000e+03,3.468000000000000000e+03,2.371000000000000000e+03,1.046000000000000000e+03,1.871000000000000000e+03,9.610000000000000000e+02,3.099000000000000000e+03,1.121000000000000000e+03,1.909000000000000000e+03,2.253000000000000000e+03,3.461000000000000000e+03,3.100000000000000000e+02,1.740000000000000000e+02,7.600000000000000000e+01,4.800000000000000000e+02,1.586000000000000000e+03,4.620000000000000000e+02,7.390000000000000000e+02,1.376000000000000000e+03,5.680000000000000000e+02,8.740000000000000000e+02,1.515000000000000000e+03,1.690000000000000000e+03
1.299000000000000000e+03,1.188000000000000000e+03,2.036000000000000000e+03,3.060000000000000000e+03,3.827000000000000000e+03,2.589000000000000000e+03,1.143000000000000000e+03,2.018000000000000000e+03,1.052000000000000000e+03,3.407000000000000000e+03,1.249000000000000000e+03,2.055000000000000000e+03,2.773000000000000000e+03,3.846000000000000000e+03,3.390000000000000000e+02,1.910000000000000000e+02,8.000000000000000000e+01,5.350000000000000000e+02,1.767000000000000000e+03,5.140000000000000000e+02,8.020000000000000000e+02,1.495000000000000000e+03,7.710000000000000000e+02,9.910000000000000000e+02,1.752000000000000000e+03,2.293000000000000000e+03
1.684000000000000000e+03,1.589000000000000000e+03,2.504000000000000000e+03,4.082000000000000000e+03,5.047000000000000000e+03,3.198000000000000000e+03,1.532000000000000000e+03,2.624000000000000000e+03,1.298000000000000000e+03,4.432000000000000000e+03,1.607000000000000000e+03,2.604000000000000000e+03,3.396000000000000000e+03,5.011000000000000000e+03,5.410000000000000000e+02,2.640000000000000000e+02,1.040000000000000000e+02,7.020000000000000000e+02,2.616000000000000000e+03,7.080000000000000000e+02,1.194000000000000000e+03,2.281000000000000000e+03,1.134000000000000000e+03,1.400000000000000000e+03,2.427000000000000000e+03,3.430000000000000000e+03
1.880000000000000000e+03,1.933000000000000000e+03,3.058000000000000000e+03,4.773000000000000000e+03,6.074000000000000000e+03,3.790000000000000000e+03,1.904000000000000000e+03,3.129000000000000000e+03,1.552000000000000000e+03,5.267000000000000000e+03,1.919000000000000000e+03,3.195000000000000000e+03,3.844000000000000000e+03,6.164000000000000000e+03,6.960000000000000000e+02,3.420000000000000000e+02,1.320000000000000000e+02,8.830000000000000000e+02,3.255000000000000000e+03,8.610000000000000000e+02,1.497000000000000000e+03,2.641000000000000000e+03,1.461000000000000000e+03,1.732000000000000000e+03,3.167000000000000000e+03,4.337000000000000000e+03
2.256000000000000000e+03,2.347000000000000000e+03,3.520000000000000000e+03,5.447000000000000000e+03,7.259000000000000000e+03,4.323000000000000000e+03,2.218000000000000000e+03,3.620000000000000000e+03,1.793000000000000000e+03,6.080000000000000000e+03,2.282000000000000000e+03,3.756000000000000000e+03,4.307000000000000000e+03,7.640000000000000000e+03,8.600000000000000000e+02,4.180000000000000000e+02,1.630000000000000000e+02,1.112000000000000000e+03,3.771000000000000000e+03,9.930000000000000000e+02,1.771000000000000000e+03,2.920000000000000000e+03,1.798000000000000000e+03,2.122000000000000000e+03,3.906000000000000000e+03,5.344000000000000000e+03
