from_region,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,Sum
1.0,1672.3825073242188,10646.576477050781,17071.544227600098,4802.819786071777,1236.7610130310059,845.5084071159363,1079.1282811164856,1340.7611594200134,38695.481858730316
2.0,4838.593353271484,21167.129023013636,29934.481790449274,9292.960338199162,2280.1787063423544,5965.402942107059,2416.645862284582,11281.074086965062,87176.4661026326
3.0,15297.27816772461,28181.987187770195,31736.13606083952,14865.75835369993,6488.879314207472,12150.998921111692,3131.6145937679103,27606.541807455244,139459.19440657657
4.0,2192.952911376953,9862.554619645118,9408.513705926016,10959.453926756978,8684.060827645008,5107.238202157663,1019.4153182696318,2998.5264048958197,50232.71591667319
5.0,1981.7297058105469,4646.968606228009,8041.155097892042,12291.888636168558,10663.495441436768,11581.438132198527,2278.56943740882,3376.8049405056518,54862.04999764892
6.0,798.1614727973938,2252.4416259868885,6982.79755543347,8379.15059053502,2484.8456758623943,3477.7645900379866,8857.923861249932,6058.1292107407935,39291.21458264388
7.0,1274.2424454689026,2992.8684761240147,18079.338736190926,2057.9990440271795,2538.2782918536104,5204.246673882706,12268.138050254434,6263.5514565813355,50678.66317438311
8.0,2794.39910364151,10120.561364559922,12502.053107317071,7197.907290130854,20261.28433084488,8685.908933144063,12031.05273583578,18501.165879290085,92094.33274476416
Sum,30849.73966741562,89871.08738037857,133756.0202816484,69847.93796558946,54637.78360122349,53018.50680175563,43082.488140187575,77426.554945854,552490.1187840528
